0,PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-9
1,PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10
2,PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10
3,PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10
